Date,Close,High,Low,Open,Volume
,BALMLAWRIE.NS,BALMLAWRIE.NS,BALMLAWRIE.NS,BALMLAWRIE.NS,BALMLAWRIE.NS
2025-04-15,189.67999267578125,190.5,188.11000061035156,188.8000030517578,209620
2025-04-16,192.52000427246094,196.0,188.3699951171875,190.0,607474
2025-04-17,192.32000732421875,194.4499969482422,191.1999969482422,193.6999969482422,288398
2025-04-21,193.22999572753906,194.85000610351562,191.60000610351562,193.5,327867
2025-04-22,193.19000244140625,196.5500030517578,191.80999755859375,193.11000061035156,308983
2025-04-23,200.99000549316406,202.6999969482422,190.14999389648438,193.5500030517578,901832
2025-04-24,197.91000366210938,204.74000549316406,197.0,202.39999389648438,401023
2025-04-25,191.3699951171875,198.1699981689453,187.2100067138672,197.91000366210938,504271
2025-04-28,190.41000366210938,192.8800048828125,188.00999450683594,191.11000061035156,209277
2025-04-29,199.97000122070312,205.8000030517578,193.60000610351562,193.60000610351562,1361754
2025-04-30,200.0399932861328,212.0,195.19000244140625,201.0,1451081
2025-05-02,202.14999389648438,207.72999572753906,199.8300018310547,201.0,792155
2025-05-05,207.75999450683594,209.99000549316406,204.5,205.0,368422
2025-05-06,201.10000610351562,209.19000244140625,200.10000610351562,207.8000030517578,321436
2025-05-07,202.80999755859375,204.27999877929688,196.80999755859375,196.80999755859375,326440
2025-05-08,198.99000549316406,205.39999389648438,196.89999389648438,204.0,279447
2025-05-09,202.35000610351562,203.39999389648438,192.10000610351562,192.10000610351562,314582
2025-05-12,211.63999938964844,212.0,206.69000244140625,206.69000244140625,399745
2025-05-13,215.30999755859375,216.0,209.99000549316406,211.5,395336
2025-05-14,219.72000122070312,222.19000244140625,216.5,217.0,472078
2025-05-15,226.77999877929688,228.35000610351562,223.6999969482422,225.0,818615
2025-05-16,215.8699951171875,218.4499969482422,212.11000061035156,216.0,1198118
2025-05-19,217.25999450683594,218.47999572753906,215.61000061035156,217.10000610351562,363637
2025-05-20,211.91000366210938,218.63999938964844,210.10000610351562,218.10000610351562,368158
2025-05-21,215.36000061035156,216.6199951171875,210.25,210.25,353339
2025-05-22,212.85000610351562,216.3699951171875,211.2100067138672,213.0,288717
2025-05-23,211.83999633789062,214.8000030517578,210.85000610351562,214.8000030517578,231622
2025-05-26,213.44000244140625,214.63999938964844,212.35000610351562,212.35000610351562,170907
2025-05-27,212.8699951171875,214.2899932861328,212.10000610351562,213.8000030517578,115323
2025-05-28,212.13999938964844,214.25,211.8000030517578,213.0,152748
2025-05-29,212.5,214.0,211.75,212.5,126661
2025-05-30,212.4199981689453,214.11000061035156,211.5,211.5,167577
2025-06-02,211.07000732421875,213.0,210.3800048828125,212.0,186002
2025-06-03,210.6300048828125,213.85000610351562,210.2100067138672,212.35000610351562,178821
2025-06-04,213.25999450683594,213.74000549316406,210.24000549316406,211.44000244140625,177454
2025-06-05,214.02999877929688,216.67999267578125,213.00999450683594,214.89999389648438,329068
2025-06-06,213.69000244140625,214.89999389648438,212.61000061035156,214.02000427246094,155381
2025-06-09,216.80999755859375,217.99000549316406,213.89999389648438,213.89999389648438,224011
2025-06-10,216.1199951171875,219.0,214.24000549316406,217.69000244140625,269650
2025-06-11,218.9499969482422,222.89999389648438,215.7100067138672,216.5,497789
2025-06-12,214.3000030517578,222.60000610351562,213.10000610351562,220.0,356082
2025-06-13,213.08999633789062,214.9199981689453,210.3000030517578,213.0,207601
2025-06-16,212.44000244140625,215.0,208.35000610351562,212.0,227676
2025-06-17,209.27999877929688,214.0,209.0,212.3000030517578,199580
2025-06-18,206.24000549316406,210.25999450683594,205.6199951171875,209.00999450683594,174076
2025-06-19,203.5,207.6999969482422,202.52999877929688,206.24000549316406,184474
2025-06-20,203.25999450683594,205.5,201.6999969482422,203.50999450683594,142375
2025-06-23,205.5399932861328,206.0,201.30999755859375,204.5,158758
2025-06-24,207.9499969482422,209.0,206.0,206.60000610351562,169580
2025-06-25,212.6300048828125,213.47999572753906,208.60000610351562,208.60000610351562,229421
2025-06-26,211.02000427246094,214.00999450683594,209.97999572753906,213.0,156920
2025-06-27,213.89999389648438,215.89999389648438,211.49000549316406,212.39999389648438,327743
2025-06-30,214.0399932861328,214.89999389648438,212.5,214.5,138068
2025-07-01,212.92999267578125,215.97999572753906,212.10000610351562,214.0399932861328,127510
2025-07-02,213.6300048828125,214.88999938964844,212.10000610351562,214.0,115127
2025-07-03,214.6699981689453,215.92999267578125,213.77000427246094,214.64999389648438,141681
2025-07-04,214.77999877929688,220.9499969482422,214.0500030517578,215.0,468370
2025-07-07,212.72999572753906,215.36000061035156,212.0399932861328,214.64999389648438,143587
2025-07-08,214.1999969482422,216.88999938964844,211.10000610351562,212.5,176269
2025-07-09,217.9499969482422,219.85000610351562,213.77999877929688,215.39999389648438,429265
2025-07-10,218.64999389648438,220.5,217.6199951171875,219.0399932861328,287637
2025-07-11,216.10000610351562,218.49000549316406,214.80999755859375,218.39999389648438,141735
