Date,Close,High,Low,Open,Volume
,BORORENEW.NS,BORORENEW.NS,BORORENEW.NS,BORORENEW.NS,BORORENEW.NS
2025-04-15,502.8999938964844,508.1000061035156,479.54998779296875,488.0,231967
2025-04-16,499.70001220703125,507.95001220703125,495.29998779296875,495.29998779296875,116707
2025-04-17,521.0499877929688,527.0,498.1000061035156,500.0,313861
2025-04-21,514.6500244140625,523.4500122070312,509.0,516.75,286489
2025-04-22,527.0999755859375,547.5,514.8499755859375,520.0,431696
2025-04-23,520.5,532.5499877929688,513.3499755859375,531.4500122070312,200031
2025-04-24,515.7000122070312,523.7999877929688,513.5,518.7000122070312,152043
2025-04-25,511.1000061035156,519.7999877929688,493.0,516.0,269403
2025-04-28,503.70001220703125,510.3500061035156,501.0,502.1000061035156,107117
2025-04-29,499.5,513.7999877929688,495.0,503.0,123563
2025-04-30,492.25,511.0,487.0,511.0,195296
2025-05-02,486.8999938964844,496.0,467.8999938964844,467.8999938964844,117641
2025-05-05,489.70001220703125,499.8999938964844,484.0,485.95001220703125,136558
2025-05-06,477.04998779296875,497.1499938964844,471.45001220703125,492.1499938964844,119436
2025-05-07,484.04998779296875,485.70001220703125,465.1499938964844,471.1499938964844,134017
2025-05-08,484.25,510.04998779296875,480.75,486.0,393606
2025-05-09,532.5499877929688,532.6500244140625,465.0,468.8999938964844,1521212
2025-05-12,542.6500244140625,565.4000244140625,535.2000122070312,548.0,889135
2025-05-13,521.25,549.9500122070312,513.0,540.0,793379
2025-05-14,548.9500122070312,553.7999877929688,524.4500122070312,526.7000122070312,508687
2025-05-15,550.5499877929688,566.0,546.0499877929688,550.0,782981
2025-05-16,572.5499877929688,583.75,544.0499877929688,553.0,767840
2025-05-19,561.2000122070312,579.7000122070312,556.5,579.7000122070312,637642
2025-05-20,549.0,569.5,544.0499877929688,565.7999877929688,438342
2025-05-21,546.9000244140625,555.0,536.6500244140625,549.9000244140625,405983
2025-05-22,540.3499755859375,554.1500244140625,533.7999877929688,545.0,277276
2025-05-23,548.0499877929688,558.0,540.6500244140625,542.5,369570
2025-05-26,538.5999755859375,554.5999755859375,537.0499877929688,551.5999755859375,182255
2025-05-27,544.4000244140625,546.25,534.5,539.5,183738
2025-05-28,542.5499877929688,548.3499755859375,538.7999877929688,548.3499755859375,110005
2025-05-29,544.2999877929688,546.0,535.1500244140625,543.7999877929688,173765
2025-05-30,541.7999877929688,558.3499755859375,538.0,549.0,671597
2025-06-02,557.5,561.9000244140625,538.1500244140625,540.0499877929688,434950
2025-06-03,542.25,558.9000244140625,540.0499877929688,558.0,340324
2025-06-04,545.4000244140625,547.0,537.9000244140625,545.0,261331
2025-06-05,561.75,575.0,545.5,545.5,705695
2025-06-06,569.5,578.2999877929688,555.0,564.0,540195
2025-06-09,565.4500122070312,576.5999755859375,562.6500244140625,572.0,368923
2025-06-10,588.25,595.7999877929688,564.9000244140625,567.9000244140625,1570554
2025-06-11,576.0,591.0999755859375,567.5,591.0,574813
2025-06-12,563.2000122070312,576.9000244140625,558.2000122070312,575.4500122070312,480128
2025-06-13,557.2999877929688,563.0,544.5,545.0,398242
2025-06-16,549.2000122070312,559.4500122070312,540.2000122070312,553.0,252717
2025-06-17,539.9000244140625,551.4000244140625,534.2999877929688,549.7000122070312,306181
2025-06-18,535.8499755859375,543.9000244140625,534.5999755859375,537.0,183531
2025-06-19,525.6500244140625,538.9500122070312,523.1500244140625,538.0,262041
2025-06-20,534.4000244140625,542.0,525.5,526.0499877929688,249517
2025-06-23,530.7000122070312,532.9000244140625,525.5499877929688,525.5499877929688,149736
2025-06-24,533.6500244140625,547.0999755859375,530.9500122070312,540.0,264268
2025-06-25,539.1500244140625,547.9500122070312,536.0,538.7999877929688,500888
2025-06-26,536.3499755859375,541.9500122070312,531.0499877929688,540.9000244140625,231404
2025-06-27,528.9500122070312,541.9500122070312,525.0999755859375,538.0,367208
2025-06-30,529.0,535.2000122070312,525.2000122070312,531.4500122070312,250972
2025-07-01,494.5,520.0,490.6000061035156,520.0,1806533
2025-07-02,499.3500061035156,502.29998779296875,494.0,494.5,443057
2025-07-03,500.25,509.8999938964844,497.6000061035156,501.8999938964844,361480
2025-07-04,497.1000061035156,503.8999938964844,495.1000061035156,500.95001220703125,155430
2025-07-07,515.5,526.9500122070312,505.0,509.0,1473433
2025-07-08,513.4500122070312,522.0,509.45001220703125,516.0,226576
2025-07-09,516.4000244140625,517.9000244140625,511.29998779296875,514.0,163935
2025-07-10,544.7999877929688,548.5999755859375,512.0999755859375,516.4000244140625,1011209
2025-07-11,557.9000244140625,573.9000244140625,537.3499755859375,543.9500122070312,1703026
