Date,Close,High,Low,Open,Volume
,DENTA.NS,DENTA.NS,DENTA.NS,DENTA.NS,DENTA.NS
2025-04-15,296.6000061035156,300.0,295.0,297.0,161204
2025-04-16,303.20001220703125,310.0,297.8999938964844,298.8500061035156,289364
2025-04-17,302.0,307.45001220703125,300.04998779296875,306.0,110136
2025-04-21,328.20001220703125,342.0,305.0,306.0,1596293
2025-04-22,324.29998779296875,334.8999938964844,322.0,329.0,276085
2025-04-23,326.04998779296875,333.0,316.8500061035156,328.0,268963
2025-04-24,315.25,328.45001220703125,314.5,324.04998779296875,234399
2025-04-25,294.45001220703125,318.79998779296875,292.04998779296875,315.5,579756
2025-04-28,300.79998779296875,307.29998779296875,283.0,290.04998779296875,536491
2025-04-29,293.29998779296875,306.79998779296875,291.0,303.20001220703125,216740
2025-04-30,287.0,295.29998779296875,286.0,293.29998779296875,108732
2025-05-02,286.54998779296875,293.3999938964844,285.5,286.54998779296875,97594
2025-05-05,294.29998779296875,296.25,285.70001220703125,288.8999938964844,166369
2025-05-06,283.75,295.95001220703125,282.0,295.0,205550
2025-05-07,280.6000061035156,284.8500061035156,276.1499938964844,278.95001220703125,210082
2025-05-08,278.70001220703125,288.0,277.0,283.0,129501
2025-05-09,277.6499938964844,280.0,270.0,273.1000061035156,148729
2025-05-12,295.0,295.54998779296875,284.8500061035156,288.54998779296875,177664
2025-05-13,295.95001220703125,298.8999938964844,291.1000061035156,295.0,102478
2025-05-14,296.70001220703125,302.6499938964844,293.25,299.8999938964844,182078
2025-05-15,306.04998779296875,311.3999938964844,299.0,299.20001220703125,385011
2025-05-16,306.54998779296875,308.8999938964844,303.1000061035156,307.3999938964844,162457
2025-05-19,311.1000061035156,316.45001220703125,306.79998779296875,310.0,247730
2025-05-20,304.45001220703125,314.8999938964844,298.6000061035156,314.8999938964844,223953
2025-05-21,304.6000061035156,313.0,302.04998779296875,304.04998779296875,127627
2025-05-22,316.3999938964844,319.8999938964844,304.20001220703125,306.0,357620
2025-05-23,318.79998779296875,339.70001220703125,315.04998779296875,320.8999938964844,777947
2025-05-26,323.3500061035156,326.5,321.5,322.0,274617
2025-05-27,321.8500061035156,328.0,320.20001220703125,324.6000061035156,118944
2025-05-28,313.3500061035156,324.0,308.0,324.0,218716
2025-05-29,280.45001220703125,287.1499938964844,265.0,272.0,1303371
2025-05-30,279.70001220703125,287.54998779296875,279.0,280.95001220703125,442224
2025-06-02,274.54998779296875,282.45001220703125,272.6000061035156,281.5,253799
2025-06-03,280.3500061035156,283.3999938964844,273.79998779296875,275.0,170365
2025-06-04,285.1499938964844,287.5,279.3500061035156,280.3999938964844,230866
2025-06-05,285.0,288.0,282.0,286.3999938964844,154481
2025-06-06,292.3999938964844,295.1000061035156,285.0,285.0,291096
2025-06-09,310.6499938964844,315.0,294.29998779296875,295.6000061035156,768331
2025-06-10,303.79998779296875,316.70001220703125,302.04998779296875,314.0,275198
2025-06-11,306.3500061035156,311.0,303.1000061035156,304.8999938964844,258259
2025-06-12,297.3500061035156,309.79998779296875,296.0,305.45001220703125,228546
2025-06-13,296.95001220703125,301.0,289.5,290.0,122840
2025-06-16,290.45001220703125,297.70001220703125,289.0,295.75,208756
2025-06-17,286.25,294.20001220703125,285.0,293.3500061035156,114843
2025-06-18,282.6000061035156,288.45001220703125,282.0,286.3500061035156,119460
2025-06-19,283.25,286.0,279.04998779296875,284.95001220703125,139336
2025-06-20,286.3999938964844,290.70001220703125,280.1000061035156,281.45001220703125,158232
2025-06-23,285.04998779296875,288.95001220703125,280.95001220703125,285.04998779296875,90240
2025-06-24,288.25,295.8999938964844,287.5,289.0,198857
2025-06-25,299.1499938964844,301.70001220703125,291.95001220703125,292.0,349306
2025-06-26,293.20001220703125,305.25,292.25,302.1499938964844,161922
2025-06-27,292.1000061035156,296.45001220703125,289.8999938964844,295.75,116922
2025-06-30,291.54998779296875,295.3999938964844,289.29998779296875,291.5,94500
2025-07-01,291.75,294.75,289.0,291.8999938964844,83655
2025-07-02,290.1000061035156,293.5,286.70001220703125,292.5,80121
2025-07-03,288.29998779296875,293.79998779296875,286.0,293.79998779296875,88170
2025-07-04,287.20001220703125,293.5,285.04998779296875,287.20001220703125,119580
2025-07-07,287.1499938964844,290.6000061035156,285.0,285.0,70904
2025-07-08,285.8999938964844,288.5,284.20001220703125,288.04998779296875,64148
2025-07-09,286.3999938964844,287.8999938964844,285.3999938964844,286.04998779296875,59246
2025-07-10,285.6499938964844,288.04998779296875,285.0,286.3999938964844,92457
2025-07-11,296.29998779296875,307.6499938964844,282.1499938964844,286.04998779296875,655027
