Date,Close,High,Low,Open,Volume
,SIGMA.NS,SIGMA.NS,SIGMA.NS,SIGMA.NS,SIGMA.NS
2025-04-15,261.4800109863281,264.0,257.2099914550781,264.0,24477
2025-04-16,268.4800109863281,273.25,260.010009765625,266.1000061035156,29808
2025-04-17,264.1600036621094,269.4100036621094,261.9100036621094,265.1000061035156,23273
2025-04-21,267.94000244140625,270.0,261.5799865722656,261.5799865722656,23993
2025-04-22,276.19000244140625,279.8999938964844,266.0,267.94000244140625,28645
2025-04-23,331.4200134277344,331.4200134277344,279.2900085449219,284.0,66699
2025-04-24,322.3800048828125,357.0,320.20001220703125,340.0,133399
2025-04-25,303.5199890136719,334.5,297.8999938964844,324.9599914550781,20506
2025-04-28,289.20001220703125,304.5,288.1000061035156,303.5199890136719,14734
2025-04-29,285.6000061035156,295.989990234375,283.1000061035156,293.25,6298
2025-04-30,285.67999267578125,295.1300048828125,280.0,280.54998779296875,10707
2025-05-02,289.75,292.8500061035156,285.1499938964844,288.8999938964844,23277
2025-05-05,299.6499938964844,307.0,283.29998779296875,285.1499938964844,33830
2025-05-06,284.25,305.0,282.1000061035156,303.8999938964844,30218
2025-05-07,292.79998779296875,306.54998779296875,275.04998779296875,280.0,36677
2025-05-08,298.3500061035156,306.5,293.6499938964844,296.04998779296875,32205
2025-05-09,285.45001220703125,296.6000061035156,280.1000061035156,295.6499938964844,26087
2025-05-12,312.75,317.0,290.1000061035156,290.1000061035156,29492
2025-05-13,307.8999938964844,321.95001220703125,303.04998779296875,318.79998779296875,28828
2025-05-14,310.0,314.8999938964844,304.3500061035156,314.5,18029
2025-05-15,312.3500061035156,317.29998779296875,306.54998779296875,314.8999938964844,22726
2025-05-16,313.25,320.1000061035156,310.20001220703125,318.0,21644
2025-05-19,313.75,319.8999938964844,308.1000061035156,308.1000061035156,21126
2025-05-20,306.75,321.29998779296875,305.1499938964844,315.3500061035156,24787
2025-05-21,315.1000061035156,323.04998779296875,303.75,309.3500061035156,26983
2025-05-22,316.75,322.95001220703125,310.8999938964844,314.0,25032
2025-05-23,380.1000061035156,380.1000061035156,314.5,323.0,196509
2025-05-26,389.3999938964844,415.0,372.5,407.6000061035156,172965
2025-05-27,388.29998779296875,408.95001220703125,383.3500061035156,394.8999938964844,23318
2025-05-28,391.1499938964844,399.0,375.1499938964844,391.5,20234
2025-05-29,384.04998779296875,391.1499938964844,376.0,391.1499938964844,4131
2025-05-30,372.29998779296875,383.0,366.5,383.0,4312
2025-06-02,367.75,372.04998779296875,360.0,366.29998779296875,3742
2025-06-03,363.1499938964844,367.75,358.20001220703125,367.75,1460
2025-06-04,361.3999938964844,365.0,350.1499938964844,363.20001220703125,4986
2025-06-05,362.45001220703125,365.0,355.20001220703125,363.0,4193
2025-06-06,367.25,375.1000061035156,355.20001220703125,355.20001220703125,3129
2025-06-09,364.1000061035156,375.0,360.0,360.0,1808
2025-06-10,369.5,376.8500061035156,364.1000061035156,364.1000061035156,1849
2025-06-11,370.95001220703125,379.79998779296875,370.25,379.79998779296875,3022
2025-06-12,364.29998779296875,373.3500061035156,363.0,370.95001220703125,3503
2025-06-13,365.6000061035156,369.0,362.04998779296875,364.29998779296875,3256
2025-06-16,381.8999938964844,383.75,361.04998779296875,366.0,29067
2025-06-17,381.70001220703125,384.0,375.0,380.0,3358
2025-06-18,384.6499938964844,400.70001220703125,381.70001220703125,400.70001220703125,9211
2025-06-19,375.1000061035156,384.6499938964844,365.45001220703125,384.6499938964844,7168
2025-06-20,379.20001220703125,388.0,371.0,388.0,4474
2025-06-23,377.3999938964844,380.0,362.5,363.1000061035156,5007
2025-06-24,374.8999938964844,379.25,369.1000061035156,377.3999938964844,4847
2025-06-25,380.5,385.0,372.0,374.8999938964844,2285
2025-06-26,377.1499938964844,384.0,362.5,375.0,7805
2025-06-27,378.8500061035156,384.8999938964844,370.0,382.95001220703125,5180
2025-06-30,375.0,382.6499938964844,359.8999938964844,382.5,11375
2025-07-01,376.95001220703125,384.8500061035156,370.6000061035156,384.8500061035156,5973
2025-07-02,373.20001220703125,382.0,370.0,379.0,5975
2025-07-03,380.5,382.95001220703125,372.1000061035156,382.95001220703125,2329
2025-07-04,377.0,383.0,372.0,380.5,4516
2025-07-07,376.04998779296875,384.8999938964844,372.1499938964844,383.0,1683
2025-07-08,369.5,381.75,369.0,373.0,3030
2025-07-09,368.3999938964844,375.0,365.0,370.1000061035156,2420
2025-07-10,385.1000061035156,386.79998779296875,370.0,370.20001220703125,4433
2025-07-11,376.8999938964844,390.0,370.5,390.0,2363
