Date,Close,High,Low,Open,Volume
,ARVIND.NS,ARVIND.NS,ARVIND.NS,ARVIND.NS,ARVIND.NS
2022-07-11,88.0241928100586,89.31138117615764,86.6379835622166,88.12320613756889,603670
2022-07-12,86.9350357055664,89.9054810136714,86.63798815306268,87.13306237108017,833148
2022-07-13,85.99439239501953,88.27173687881407,85.74685527957374,87.52912553247671,406387
2022-07-14,86.04389953613281,87.23207462295912,84.95473778083654,85.74685198730975,826847
2022-07-15,85.548828125,86.58847947145152,85.20227767618283,86.43996324641074,211333
2022-07-18,85.05374908447266,88.12320761411785,84.26162734265264,86.58847457217885,1569354
2022-07-19,86.98453521728516,89.6084299817407,85.0537488636811,85.0537488636811,1672594
2022-07-20,87.38059997558594,89.60843396929776,87.03404953185517,87.82616375263507,1035255
2022-07-21,88.12320709228516,89.1133554865805,87.23207202657281,88.02419376370217,576553
2022-07-22,90.59857940673828,91.58872781555509,88.42025592903444,88.81630924917488,1442448
2022-07-25,89.45990753173828,91.2421776953977,88.86581999526277,91.04414348041728,488697
2022-07-26,89.16287231445312,91.3907063611906,88.5687771919365,89.85597321841148,528909
2022-07-27,89.01434326171875,89.60843079481572,88.71729571805385,89.21236992134013,334127
2022-07-28,90.45005798339844,91.58873019395365,89.31138577284321,89.31138577284321,593012
2022-07-29,91.4402084350586,92.8264177848253,90.74710753729185,91.19267132096573,693660
2022-08-01,98.47026062011719,103.42100288466271,91.48971855964791,91.78675856298072,9472168
2022-08-02,99.50991821289062,101.63873886958515,97.3810975561961,98.96533354923629,2314293
2022-08-03,96.1434097290039,99.95547962159115,95.64833552076576,99.95547962159115,1232579
2022-08-04,95.45030975341797,98.7673054688433,94.31163755295563,97.62863326838097,1286954
2022-08-05,95.25227355957031,96.8365170512936,94.6581860272905,96.24242196478096,529822
2022-08-08,94.11360931396484,96.19291946238992,93.96508554174173,95.64833481564945,575453
2022-08-10,93.42050170898438,94.8067110047569,93.07395127359946,94.2621263532714,580832
2022-08-11,93.12345886230469,94.65818433032806,92.97493509333916,94.36114434662967,553823
2022-08-12,95.30178833007812,97.43060900881741,92.1828192011562,93.0739543171672,989865
2022-08-16,94.55917358398438,96.44045708236573,94.11360981915614,96.34144375176311,876883
2022-08-17,97.62863159179688,98.81681421483529,94.60868347765238,95.4007976721118,2157568
2022-08-18,99.80696105957031,101.1931627667102,96.24242080054566,97.43060340496478,2115585
2022-08-19,98.32173919677734,102.48035945741407,97.72764411305828,100.10400178523616,2015607
2022-08-22,95.69784545898438,98.22271937515393,95.30178458363439,98.22271937515393,622874
2022-08-23,96.34144592285156,97.03454680692207,95.05424993331141,95.648337484548,646694
2022-08-24,97.23257446289062,99.11385802282798,96.6879973496411,96.7375002394457,759140
2022-08-25,100.79711151123047,102.87642166863564,97.43060539464295,97.43060539464295,2451346
2022-08-26,98.37124633789062,102.28233722173913,97.77715878271569,101.39120211186015,1409733
2022-08-29,96.39094543457031,97.28208050731595,95.00473616076964,95.05424660256826,999255
2022-08-30,97.33159637451172,99.36139617944156,96.68799836641857,97.28208592995331,1029406
2022-09-01,97.33159637451172,98.47026105702281,96.63848792186016,97.03454881562773,1010792
2022-09-02,102.87641906738281,105.35179003842555,97.33158960309362,98.0246904532925,5407716
2022-09-05,107.87667083740234,108.66879262079618,104.01509791749865,104.01509791749865,4464471
2022-09-06,110.00548553466797,110.79760727496064,106.44095281181649,108.71829714948335,3180210
2022-09-07,111.83726501464844,112.33233924234362,109.06485387209534,109.65894143448293,2328087
2022-09-08,111.44120788574219,113.3719942863937,111.14416033753444,112.72839630143221,1597332
2022-09-09,111.54022216796875,113.02544481320339,110.59957662678033,112.18382015841703,1460308
2022-09-12,111.54022216796875,111.54022216796875,111.54022216796875,111.54022216796875,1327915
2022-09-13,107.87667083740234,109.3618935155909,107.53012039000498,108.52026884213069,1486188
2022-09-14,103.22297668457031,107.87667141268498,100.50006842670395,106.44095917113965,2601178
2022-09-15,107.77765655517578,108.91632877595282,103.91607611499991,104.0645998923592,1792192
2022-09-16,103.71804809570312,108.56977691603846,102.67838922197662,107.77765514993892,1577937
2022-09-19,102.18331146240234,104.6091795655431,100.84661263842787,104.46065579527199,1222787
2022-09-20,103.96558380126953,105.45080642700195,103.0744487149835,103.0744487149835,1080893
2022-09-21,102.77741241455078,106.93603289430261,101.49021640431498,104.36164842806419,2721920
2022-09-22,103.1734619140625,104.36164454567046,101.78726017520259,102.77740859109277,832573
2022-09-23,101.24267578125,103.8665706008527,100.99513867665036,103.8665706008527,649684
2022-09-26,95.15325927734375,100.00498792515317,94.85621929129383,100.00498792515317,1222405
2022-09-27,96.98503875732422,98.27223477863694,95.25227895014422,96.24242741138994,935370
2022-09-28,93.76705169677734,96.39094650228017,93.32148793258547,95.54932186201059,673291
2022-09-29,94.95523834228516,97.8761732627477,94.31164033570926,95.59883634886104,1219797
2022-09-30,94.36114501953125,95.89587049849894,93.56902328222147,95.05424587400276,1020818
2022-10-03,92.77690124511719,94.95523223856378,92.57887458854601,94.90572179730464,784483
2022-10-04,93.76705169677734,95.54932186201059,93.07395082931602,93.86607258147144,669167
2022-10-06,95.15325927734375,95.89587057381766,94.65818507969448,94.65818507969448,588164
2022-10-07,98.02469635009766,100.30204080214672,95.45031189619425,95.99488901004378,2519736
2022-10-10,96.19292449951172,97.52962341105001,95.54932648899823,97.43061007579408,534422
2022-10-11,94.11360931396484,97.03454409934379,93.61853510937637,96.73749655489755,518654
2022-10-12,95.54932403564453,96.93553335633469,93.47001383172582,94.80671270894263,597700
2022-10-13,94.70769500732422,96.93552888465904,94.26212369931763,95.99488338168915,795106
2022-10-14,95.25227355957031,96.53946950803727,94.95523357054682,95.94538197575746,420244
2022-10-17,94.36114501953125,95.4007963012385,93.86607082227081,95.05424587400276,386071
2022-10-18,94.80670928955078,96.04439478941437,94.46015886043554,95.00473594783584,403813
2022-10-19,93.81656646728516,95.4503129350819,93.56902935259575,95.25227871079042,448337
2022-10-20,92.826416015625,93.76705400955677,92.33134179687501,93.56902734375001,601475
2022-10-21,92.03429412841797,94.80671277163148,91.68774368657455,94.80671277163148,738767
2022-10-24,92.03429412841797,92.03429412841797,92.03429412841797,92.03429412841797,293876
2022-10-25,91.687744140625,94.41065235381664,91.29168325331413,93.96508857698763,620276
2022-10-27,92.47986602783203,93.172966915795,91.73725469605753,92.47986602783203,616079
2022-10-28,92.08380126953125,93.32148677046581,91.88577461107484,92.47986214067687,434984
2022-10-31,91.88578033447266,93.07395546768598,91.58873277405269,92.87592879689484,1162131
2022-11-01,92.18281555175781,93.02444019024759,91.63823845825638,92.38084976649432,597846
