Date,Close,High,Low,Open,Volume
,SYMPHONY.NS,SYMPHONY.NS,SYMPHONY.NS,SYMPHONY.NS,SYMPHONY.NS
2025-04-15,1162.699951171875,1165.199951171875,1136.4000244140625,1155.0,126897
2025-04-16,1142.300048828125,1169.5,1140.0,1169.5,65074
2025-04-17,1161.699951171875,1180.800048828125,1125.0999755859375,1136.0,149699
2025-04-21,1175.5999755859375,1197.9000244140625,1155.0999755859375,1161.800048828125,143515
2025-04-22,1215.199951171875,1235.0,1166.800048828125,1177.0,255956
2025-04-23,1195.199951171875,1237.9000244140625,1191.0,1235.0,156923
2025-04-24,1189.5999755859375,1202.4000244140625,1178.9000244140625,1192.0,69778
2025-04-25,1160.800048828125,1207.4000244140625,1141.199951171875,1200.0,105902
2025-04-28,1160.4000244140625,1181.800048828125,1156.0,1160.0,74442
2025-04-29,1183.0999755859375,1196.699951171875,1160.4000244140625,1162.9000244140625,123464
2025-04-30,1153.9000244140625,1188.0999755859375,1144.0,1183.0999755859375,103146
2025-05-02,1133.199951171875,1164.0999755859375,1132.0,1160.0,59287
2025-05-05,1193.5,1199.4000244140625,1145.5999755859375,1161.5,135930
2025-05-06,1190.800048828125,1210.4000244140625,1182.199951171875,1195.0,138760
2025-05-07,1199.9000244140625,1219.0999755859375,1152.800048828125,1153.0,199606
2025-05-08,1275.0999755859375,1347.9000244140625,1259.4000244140625,1319.0,4453350
2025-05-09,1253.0999755859375,1306.4000244140625,1235.300048828125,1265.0,396290
2025-05-12,1295.0999755859375,1321.9000244140625,1271.800048828125,1321.9000244140625,274825
2025-05-13,1321.199951171875,1329.9000244140625,1289.699951171875,1304.5999755859375,258424
2025-05-14,1296.699951171875,1340.0,1291.300048828125,1329.0,120750
2025-05-15,1308.800048828125,1329.0,1296.0999755859375,1307.0,152192
2025-05-16,1286.5,1315.199951171875,1282.300048828125,1308.800048828125,105153
2025-05-19,1274.5,1309.5,1271.0,1283.300048828125,126266
2025-05-20,1265.0999755859375,1297.199951171875,1258.9000244140625,1283.199951171875,247514
2025-05-21,1266.4000244140625,1283.5,1255.0999755859375,1265.0,123056
2025-05-22,1259.9000244140625,1273.4000244140625,1252.800048828125,1268.9000244140625,87012
2025-05-23,1245.699951171875,1265.9000244140625,1243.300048828125,1261.9000244140625,45677
2025-05-26,1227.5999755859375,1251.800048828125,1224.0999755859375,1251.800048828125,88306
2025-05-27,1231.199951171875,1244.0,1225.0,1230.0,72901
2025-05-28,1215.199951171875,1236.199951171875,1212.0,1230.4000244140625,50683
2025-05-29,1233.0,1237.5,1216.0,1216.0,77086
2025-05-30,1219.0,1239.199951171875,1212.300048828125,1239.0,81945
2025-06-02,1212.199951171875,1225.5,1207.0,1219.0,94295
2025-06-03,1187.0999755859375,1218.199951171875,1180.0999755859375,1212.199951171875,63129
2025-06-04,1173.300048828125,1194.9000244140625,1171.0,1187.0999755859375,51280
2025-06-05,1159.699951171875,1183.300048828125,1156.800048828125,1173.300048828125,73513
2025-06-06,1150.5999755859375,1169.0,1147.0,1158.9000244140625,60455
2025-06-09,1179.300048828125,1188.4000244140625,1155.5999755859375,1157.699951171875,95719
2025-06-10,1184.800048828125,1200.5,1171.699951171875,1189.0,81297
2025-06-11,1189.800048828125,1204.0,1180.0,1184.800048828125,66717
2025-06-12,1163.5999755859375,1197.0,1156.5999755859375,1196.0,57719
2025-06-13,1138.199951171875,1159.5999755859375,1133.0,1150.0,77245
2025-06-16,1142.9000244140625,1148.0,1121.9000244140625,1138.199951171875,73227
2025-06-17,1133.4000244140625,1157.0999755859375,1127.5,1153.9000244140625,38034
2025-06-18,1095.0,1133.4000244140625,1090.0,1133.4000244140625,124616
2025-06-19,1087.0999755859375,1113.800048828125,1070.4000244140625,1100.0,105442
2025-06-20,1080.300048828125,1091.0,1072.5999755859375,1081.699951171875,41790
2025-06-23,1070.0,1081.800048828125,1062.199951171875,1080.300048828125,49060
2025-06-24,1074.0,1089.800048828125,1069.699951171875,1072.800048828125,95346
2025-06-25,1082.5,1094.9000244140625,1077.699951171875,1077.699951171875,88617
2025-06-26,1080.4000244140625,1085.0,1075.0,1085.0,75285
2025-06-27,1081.800048828125,1090.800048828125,1078.9000244140625,1090.800048828125,60370
2025-06-30,1075.199951171875,1088.5,1073.699951171875,1082.0,100484
2025-07-01,1118.5,1127.0,1074.199951171875,1085.0,205438
2025-07-02,1106.699951171875,1133.4000244140625,1097.0,1124.0999755859375,100131
2025-07-03,1129.199951171875,1131.9000244140625,1105.699951171875,1124.0,71888
2025-07-04,1130.699951171875,1139.0999755859375,1121.0,1121.0,61840
2025-07-07,1151.5,1163.699951171875,1133.0999755859375,1136.300048828125,104511
2025-07-08,1154.0,1161.800048828125,1147.0999755859375,1155.800048828125,42931
2025-07-09,1153.4000244140625,1163.9000244140625,1148.5999755859375,1155.800048828125,44121
2025-07-10,1160.0999755859375,1164.699951171875,1156.300048828125,1159.0999755859375,22934
2025-07-11,1149.300048828125,1163.4000244140625,1146.699951171875,1152.699951171875,35250
