Date,Close,High,Low,Open,Volume
,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS
2022-07-11,189.8577117919922,190.2074865083918,184.016469758408,184.016469758408,761611
2022-07-12,187.30435180664062,191.29179192513894,186.25502770688354,190.87205801552543,779193
2022-07-13,190.0325927734375,191.08191688742505,187.82901640377435,189.57788992708697,780303
2022-07-14,198.462158203125,201.47021185458874,195.8738170808502,198.67201446771946,6466717
2022-07-15,199.61642456054688,200.77067679505868,198.14736655818945,200.77067679505868,1663756
2022-07-18,205.247802734375,206.2621579682616,201.92494287319775,202.16978944846915,1941113
2022-07-19,208.92042541503906,209.68993402981332,205.3177502510432,206.36707435794804,2560461
2022-07-20,209.82337951660156,212.94608249409538,208.20559585002005,210.6887035277269,3156045
2022-07-21,212.94607543945312,215.8054128501617,207.64124422952824,209.93623691734072,2947592
2022-07-22,208.61944580078125,214.56387266647693,208.0551010420776,214.4510083073856,1416962
2022-07-25,205.45912170410156,208.95807784666803,204.89477690217132,208.31848247849734,752631
2022-07-26,200.0790252685547,205.609608535442,199.40181614599132,205.609608535442,593234
2022-07-27,197.85926818847656,199.5523023499413,195.8652318054884,199.40180123917958,655614
2022-07-28,199.02557373046875,201.01958717330444,197.59590501465706,197.8968842764207,494063
2022-07-29,202.9383544921875,203.31458427584877,200.15424490779662,200.64333903390755,588967
2022-08-01,204.9700164794922,205.9858416611556,203.42748328888118,204.8571521178068,494511
2022-08-02,204.02944946289062,204.8195459506251,202.5245300156803,203.16412537339437,403498
2022-08-03,202.71263122558594,205.42149063985983,201.73444283640916,204.10468621268123,313021
2022-08-04,204.02944946289062,205.15813904829838,200.79388183668777,204.21756439379192,434407
2022-08-05,204.59376525878906,207.90458298076425,203.164096579214,206.8887808684643,690443
2022-08-08,204.21754455566406,206.17394423963833,203.38983434745424,205.8729649720837,344207
2022-08-10,205.1957550048828,207.00165356576127,203.54033459551732,204.59377350909259,539114
2022-08-11,205.34622192382812,208.6570395982092,205.04524267401982,207.67885129552099,577857
2022-08-12,205.94821166992188,208.05508946656346,205.42148073913862,205.49673129542848,867326
2022-08-16,220.62115478515625,227.24278980613013,204.29277295484877,205.42146230819048,5158878
2022-08-17,214.90248107910156,224.2329761658361,213.69854104395117,222.95378557288015,2997649
2022-08-18,212.8332061767578,217.3103270971507,212.34411202084866,214.4509897524165,1443038
2022-08-19,210.68870544433594,213.51042917796542,208.43132645743233,212.8708338723601,992701
2022-08-22,210.0867462158203,213.62329283917418,206.96402025683966,211.81739424818002,772130
2022-08-23,212.56983947753906,213.8490299977461,207.86696692272625,208.4313116293038,885701
2022-08-24,212.53224182128906,219.22912825522963,211.32830176318538,211.9302603106139,791395
2022-08-25,211.89263916015625,214.30049622956676,210.8015634971488,212.5698482433265,369250
2022-08-26,214.56385803222656,215.5420693252092,212.1936147999822,212.41934350276912,638190
2022-08-29,214.22528076171875,215.9559288459168,209.52240774678154,210.6134605082987,713986
2022-08-30,214.45098876953125,216.6707538034963,210.95205617699312,215.3539494864904,457643
2022-09-01,213.96189880371094,216.10641332602955,212.94607371806052,214.45099296695142,453578
2022-09-02,214.75198364257812,217.68657174130016,213.69854470499158,217.3855924681678,873457
2022-09-05,216.29454040527344,218.4390320850394,214.45100503632915,216.70838403671155,706524
2022-09-06,215.95590209960938,218.0251659699018,215.42917120187357,216.29451810004585,437294
2022-09-07,216.4073944091797,218.0627918189805,214.8272245918619,215.76779913035514,326092
2022-09-08,217.19749450683594,218.17570592493507,215.57971069462195,217.46086000260294,685165
2022-09-09,217.8746795654297,219.71821486863263,216.8588774220789,218.2132955887105,527012
2022-09-12,217.79945373535156,221.97559558564754,216.93410677179375,218.43902606389983,662532
2022-09-13,217.0469970703125,220.4706793215777,216.70838103963953,220.4706793215777,490769
