Date,Close,High,Low,Open,Volume
,KOPRAN.NS,KOPRAN.NS,KOPRAN.NS,KOPRAN.NS,KOPRAN.NS
2022-07-11,189.7455291748047,193.5019068685455,184.06280093106588,186.85600334980765,124879
2022-07-12,190.37159729003906,195.38012074235294,188.7823638810208,188.7823638810208,72223
2022-07-13,192.34608459472656,197.4509160966015,188.92680969367626,191.67186489377414,115730
2022-07-14,192.44241333007812,194.0316465761712,189.69735805385812,191.67187020895605,73548
2022-07-15,195.5245819091797,196.391433782731,191.19029314764614,193.55006964510338,103073
2022-07-18,197.98068237304688,201.7370600982385,186.37441727275595,196.487757744921,82977
2022-07-19,205.44528198242188,207.99769049402806,198.89568739985305,200.9665082906363,109600
2022-07-20,205.01187133789062,211.32065788320932,203.27815283437639,207.27532450626873,97712
2022-07-21,206.69741821289062,207.99769600543374,204.19315663949996,204.28948004497198,44915
2022-07-22,204.6747283935547,209.10534015753473,203.71155320111444,207.1789897726542,40223
2022-07-25,201.9778594970703,206.60110392283318,200.14783228746512,204.67475330350607,41742
2022-07-26,195.81353759765625,202.2186473385642,193.5982315116281,201.88154480829394,61611
2022-07-27,195.3319549560547,197.78805492522795,193.88719199735147,197.78805492522795,22516
2022-07-28,194.9948272705078,200.3404528706158,192.97216805485075,196.4395901517863,72151
2022-07-29,193.83901977539062,198.6548960431022,193.1166383352339,196.96933934940316,50308
2022-08-01,198.31777954101562,200.14782134748052,193.21296243633674,196.48775243143882,91107
2022-08-02,198.0769805908203,200.292286563896,197.35459916678832,198.31777439883098,58209
2022-08-03,193.69454956054688,196.92117784501974,191.67187564732242,196.58407532407435,64080
2022-08-04,196.23672485351562,200.88109185514833,191.44569959856116,195.8945172892795,82092
2022-08-05,195.65008544921875,198.0455981811171,193.84122067563567,196.72561416585845,42109
2022-08-08,193.64566040039062,197.31226588037987,192.86344824743506,193.401220035058,68215
2022-08-10,185.77467346191406,198.5833542841756,183.86804163922235,193.69454708780947,264583
2022-08-11,182.35250854492188,187.53464716038448,180.88586638504313,184.79691214471976,136692
2022-08-12,181.2769775390625,184.11249486274212,179.9081173962217,182.8414019189862,86052
2022-08-16,179.1259002685547,184.79691984013252,176.77927868281168,184.0147076717328,129654
2022-08-17,190.22349548339844,192.61900808225613,178.5392489922492,179.8592180147434,189026
2022-08-18,188.46351623535156,192.57011127059653,186.7524337273782,190.66347945988872,57068
2022-08-19,182.79249572753906,190.61458714070537,180.9347549846942,188.4635149859757,107641
2022-08-22,176.4370574951172,184.79692119995897,175.55707812385228,182.05918605014242,120377
2022-08-23,178.588134765625,180.44589059599312,175.11709332257774,175.997072718387,52246
2022-08-24,184.35693359375,189.4901814627596,176.877049175805,181.47254015600734,163637
2022-08-25,185.5302276611328,189.3434911946863,183.67248694877702,185.77466801378253,126897
2022-08-26,185.62802124023438,189.00129533134955,184.69913590720404,186.6546588492367,37638
2022-08-29,180.78810119628906,184.84582050345756,179.56589928198355,182.8414063801051,72588
2022-08-30,181.76585388183594,185.43245944631184,180.98365663031274,180.98365663031274,78245
2022-09-01,179.07701110839844,184.84581285695714,177.70815098878455,181.86363732552368,79318
2022-09-02,177.21926879882812,180.34810256062653,176.3881655704718,179.7125635644408,90159
2022-09-05,180.6414337158203,183.81915853084828,175.99706667847175,178.49036144030802,109946
2022-09-06,178.09925842285156,182.64585853245308,177.56150151178068,182.64585853245308,96231
2022-09-07,176.48594665527344,178.88145929080284,175.99706591661618,178.14813818281692,90681
2022-09-08,173.60154724121094,178.93034412328655,172.23267226892227,177.51259301439754,159372
2022-09-09,169.8860626220703,175.2148598758209,168.37052929536338,172.08602602293166,151589
2022-09-12,171.59713745117188,174.72597116154705,170.37493561747408,173.94375900408926,114356
2022-09-13,172.81935119628906,174.04155311422605,171.0104863899595,171.10826851117727,94504
2022-09-14,173.7482147216797,175.01930764939337,171.15715272705503,172.08602316364934,71074
2022-09-15,176.63259887695312,179.76144743307205,174.2370863232323,175.50817918422365,81386
2022-09-16,172.42825317382812,178.6859210485102,171.59714989884293,176.9748383572112,62230
2022-09-19,169.93495178222656,174.18820535801387,168.9082992227412,172.08602409958002,76293
2022-09-20,167.97943115234375,172.81934766457488,166.3172395618092,170.521602138027,93234
2022-09-21,162.99282836914062,169.10383734308454,161.42841902348428,168.46829837757656,91908
2022-09-22,155.8551788330078,163.62839477839924,154.48631868585252,162.30841077121215,180102
2022-09-23,162.6017303466797,169.64160972606024,152.3352352335752,156.2951720468066,389644
2022-09-26,157.32180786132812,161.33063568553882,153.99742497255977,161.33063568553882,84919
2022-09-27,158.98402404785156,162.45506539755246,156.2462888952998,158.4951433034479,62063
2022-09-28,158.20181274414062,163.0906202151001,155.1218550857623,160.74398367736572,118304
2022-09-29,150.2819366455078,161.3306443646769,149.59750659270043,159.37512140268083,147660
2022-09-30,154.68185424804688,158.10401923105434,150.9663578540334,150.9663578540334,157807
2022-10-03,153.5574493408203,162.1617536805918,151.74858456526735,154.1929883595515,124900
2022-10-04,155.8551788330078,160.35288774987225,154.73075906352003,154.73075906352003,83350
2022-10-06,158.59291076660156,160.939547295348,156.97961027514665,157.02850133356026,66157
2022-10-07,160.59732055664062,161.33064165507278,158.05513478096012,159.57066803494442,54166
2022-10-10,160.1084442138672,162.30840756947757,158.0551391141816,161.33064607809519,48020
2022-10-11,155.3174285888672,161.7706458839612,153.31301442226737,159.03291055295588,55646
2022-10-12,153.5574493408203,158.1040344304061,152.0419160044728,156.3929517744072,46939
2022-10-13,152.23745727539062,154.92630130694505,149.59750430102838,153.50855016510755,50164
2022-10-14,152.09078979492188,156.686265422486,151.55301803734994,154.53519331165333,37966
2022-10-17,150.18417358398438,153.6063388616973,148.766407461938,153.6063388616973,55510
2022-10-18,149.25527954101562,155.1707393039977,147.73976122739163,150.18416485511514,73625
2022-10-19,151.5530242919922,155.26852077465475,148.1308592273343,150.2819314269424,138318
2022-10-20,150.62416076660156,155.1218546763394,149.89083964789313,154.5352067330465,42304
2022-10-21,167.93052673339844,180.73920752043838,148.66862941657368,150.6241522897428,1227103
2022-10-24,182.01028442382812,189.78349973631055,171.40158184851254,171.939353619486,336312
2022-10-25,179.76144409179688,182.25472379189338,173.55265307050647,181.4725265868582,259865
2022-10-27,178.5392608642578,183.03695493845325,176.5837378095319,180.39700179846466,91137
2022-10-28,174.23709106445312,182.64584567878865,170.66826766480312,179.22368053193563,161988
2022-10-31,176.48594665527344,178.39257855214555,174.2370922735588,176.8770452784168,81660
2022-11-01,174.82374572753906,178.24591071413172,173.0637721791146,178.24591071413172,80004
2022-11-02,174.23709106445312,177.65925621130614,172.5748995484443,175.89928258046197,76201
2022-11-03,171.69491577148438,175.94816910708948,169.6905018246229,171.10825293649128,46562
2022-11-04,172.4771270751953,175.01931300846414,171.69492979061124,171.69492979061124,44169
2022-11-07,177.31704711914062,186.41021678108146,173.30821915675904,173.6993177738156,273835
2022-11-09,174.33486938476562,179.4192259369628,173.11266757320593,178.685904850027,66375
2022-11-10,169.9838409423828,173.9926540982492,168.12608516038551,173.06378366697874,45878
2022-11-11,168.8105010986328,174.7259606000553,167.68608144737993,172.0371167284501,39663
2022-11-14,149.93972778320312,161.33064297061895,147.8375316655487,161.33064297061895,525677
2022-11-15,147.2997589111328,153.21521876536875,145.09979561224426,149.890835748164,241176
2022-11-16,149.35305786132812,150.62415069935815,147.5930843101677,147.5930843101677,88087
2022-11-17,145.58868408203125,149.6952943937499,144.21982392442953,149.54862121435607,129094
2022-11-18,141.67764282226562,147.49533598834068,139.6243525161132,145.88202047694529,154921
2022-11-21,132.82888793945312,141.57984920765247,128.28228862216932,141.57984920765247,374645
2022-11-22,156.29518127441406,159.17957470687912,130.62894197632787,132.82890534473526,2114994
2022-11-23,159.5217742919922,163.2861618350128,148.4241908075734,155.464070250102,1050631
2022-11-24,164.99725341796875,168.1749782986111,155.0240890841517,159.76622341589794,547238
2022-11-25,164.99725341796875,169.054957682391,162.35730034717255,165.2416937934028,219016
2022-11-28,164.70391845703125,167.14832215903365,163.38394940962365,166.26834279409528,143332
2022-11-29,159.42401123046875,165.43723832442475,158.05513621596032,163.28616606671847,145541
2022-11-30,156.7840576171875,160.35288101342337,156.14850371027777,160.30398995605245,72996
2022-12-01,163.18838500976562,165.1927990272337,157.07737576105575,158.2018104144921,116234
2022-12-02,161.37953186035156,165.29057769801193,159.863998614367,159.863998614367,69789
2022-12-05,160.98843383789062,165.92613266762874,160.15734546897696,161.3795474110182,79679
2022-12-06,157.02850341796875,163.82394288288688,154.5352086003416,160.9884255712781,101495
2022-12-07,154.8285369873047,159.96178477923706,154.29076518711577,157.9084796946816,57006
2022-12-08,156.686279296875,157.81069904635552,154.53520699556736,156.148507491684,48516
2022-12-09,152.23745727539062,158.25069924308593,151.55302723306795,158.25069924308593,60386
2022-12-12,153.01966857910156,154.48631076995557,151.55302638824756,154.48631076995557,39865
2022-12-13,152.48190307617188,156.44184013857074,151.69969089158772,153.0685659444741,72409
2022-12-14,153.01966857910156,154.77964219201755,150.67304704151752,152.5307878488169,53500
2022-12-15,152.67745971679688,155.07298744440376,151.65082202720217,153.01968222629992,64295
2022-12-16,150.62416076660156,154.43742461610285,147.59309417482422,152.5307926913522,111435
2022-12-19,147.54420471191406,151.35748352210896,146.5664432097292,149.10862908319245,100034
2022-12-20,147.7886505126953,150.62416792479553,145.6375781128153,148.08198195801012,72213
2022-12-21,148.4241943359375,154.92630215268147,145.6864592322457,148.81529295669802,180725
2022-12-22,144.2687225341797,153.21523492549622,141.04210637159653,149.5975201029759,120103
2022-12-23,149.10862731933594,163.48171824753803,143.09540011981412,144.5131512973198,1456280
2022-12-26,147.2997589111328,152.53078872293906,145.7842405741299,149.49972221002136,259054
2022-12-27,150.8197021484375,155.85516759760472,147.64197746783833,147.64197746783833,369697
2022-12-28,148.0330810546875,152.38413154540422,147.44643312252046,150.4774847373571,151083
2022-12-29,147.54420471191406,151.35748352210896,146.76200744573137,149.10862908319245,138386
2022-12-30,147.49533081054688,149.54862104461895,146.5664454338106,148.61975058733944,72768
