Date,Close,High,Low,Open,Volume
,JETFREIGHT.NS,JETFREIGHT.NS,JETFREIGHT.NS,JETFREIGHT.NS,JETFREIGHT.NS
2025-04-15,12.0600004196167,12.949999809265137,11.260000228881836,12.0,103287
2025-04-16,12.75,13.260000228881836,12.15999984741211,12.34000015258789,108058
2025-04-17,12.220000267028809,13.489999771118164,12.109999656677246,12.75,55422
2025-04-21,12.6899995803833,13.1899995803833,12.220000267028809,12.569999694824219,85461
2025-04-22,12.779999732971191,12.989999771118164,12.5,12.6899995803833,55158
2025-04-23,12.75,13.079999923706055,12.5600004196167,12.5600004196167,82282
2025-04-24,12.819999694824219,13.069999694824219,12.399999618530273,12.75,38638
2025-04-25,12.699999809265137,13.0600004196167,12.539999961853027,12.539999961853027,16464
2025-04-28,12.210000038146973,12.949999809265137,12.149999618530273,12.699999809265137,37164
2025-04-29,13.430000305175781,13.430000305175781,12.460000038146973,12.460000038146973,84927
2025-04-30,14.770000457763672,14.770000457763672,14.0600004196167,14.770000457763672,961181
2025-05-02,16.239999771118164,16.239999771118164,15.6899995803833,16.15999984741211,387641
2025-05-05,15.420000076293945,17.049999237060547,15.420000076293945,17.049999237060547,695617
2025-05-06,14.640000343322754,15.420000076293945,14.640000343322754,15.420000076293945,94887
2025-05-07,13.899999618530273,14.489999771118164,13.899999618530273,13.899999618530273,125790
2025-05-08,13.199999809265137,13.640000343322754,13.199999809265137,13.630000114440918,136390
2025-05-09,12.539999961853027,13.109999656677246,12.539999961853027,12.619999885559082,141679
2025-05-12,13.15999984741211,13.15999984741211,13.109999656677246,13.15999984741211,64901
2025-05-13,13.8100004196167,13.8100004196167,13.420000076293945,13.800000190734863,89714
2025-05-14,14.5,14.5,13.920000076293945,14.289999961853027,61769
2025-05-15,15.220000267028809,15.220000267028809,14.4399995803833,14.869999885559082,94090
2025-05-16,15.979999542236328,15.979999542236328,15.289999961853027,15.399999618530273,146612
2025-05-19,16.760000228881836,16.770000457763672,15.5600004196167,16.389999389648438,313575
2025-05-20,15.920000076293945,17.229999542236328,15.920000076293945,16.989999771118164,184788
2025-05-21,15.119999885559082,16.270000457763672,15.119999885559082,15.399999618530273,181286
2025-05-22,14.550000190734863,15.25,14.489999771118164,15.109999656677246,220508
2025-05-23,14.720000267028809,14.989999771118164,14.130000114440918,14.130000114440918,58768
2025-05-26,15.449999809265137,15.449999809265137,14.510000228881836,14.510000228881836,65552
2025-05-27,15.949999809265137,16.219999313354492,14.789999961853027,15.6899995803833,334613
2025-05-28,15.180000305175781,15.850000381469727,15.149999618530273,15.399999618530273,250259
2025-05-29,14.869999885559082,15.210000038146973,14.649999618530273,15.199999809265137,75724
2025-05-30,14.850000381469727,15.300000190734863,14.760000228881836,14.880000114440918,89459
2025-06-02,14.430000305175781,14.84000015258789,14.270000457763672,14.319999694824219,116236
2025-06-03,14.760000228881836,14.859999656677246,14.5,14.859999656677246,56720
2025-06-04,14.020000457763672,15.039999961853027,14.020000457763672,15.039999961853027,266688
2025-06-05,13.949999809265137,14.720000267028809,13.850000381469727,14.350000381469727,440795
2025-06-06,15.34000015258789,15.34000015258789,13.5,13.5,365316
2025-06-09,15.710000038146973,16.040000915527344,15.020000457763672,15.949999809265137,264724
2025-06-10,14.859999656677246,16.0,14.5,15.779999732971191,395539
2025-06-11,14.90999984741211,15.359999656677246,14.699999809265137,15.15999984741211,133947
2025-06-12,14.859999656677246,15.270000457763672,14.819999694824219,15.270000457763672,54596
2025-06-13,14.880000114440918,15.050000190734863,14.15999984741211,14.15999984741211,76148
2025-06-16,14.520000457763672,15.329999923706055,14.3100004196167,15.199999809265137,108112
2025-06-17,14.220000267028809,14.819999694824219,14.0,14.510000228881836,56760
2025-06-18,14.130000114440918,14.539999961853027,14.0,14.220000267028809,56573
2025-06-19,13.510000228881836,14.40999984741211,13.420000076293945,14.40999984741211,143841
2025-06-20,13.970000267028809,14.229999542236328,13.5,13.5,48689
2025-06-23,13.890000343322754,14.069999694824219,13.729999542236328,14.069999694824219,24501
2025-06-24,13.8100004196167,14.149999618530273,13.800000190734863,13.800000190734863,59971
2025-06-25,14.100000381469727,14.260000228881836,13.8100004196167,13.8100004196167,41055
2025-06-26,14.260000228881836,14.390000343322754,14.100000381469727,14.100000381469727,42530
2025-06-27,14.069999694824219,14.539999961853027,14.020000457763672,14.539999961853027,37575
2025-06-30,14.270000457763672,14.420000076293945,14.050000190734863,14.069999694824219,27772
2025-07-01,14.069999694824219,14.329999923706055,14.020000457763672,14.270000457763672,40851
2025-07-02,14.130000114440918,14.460000038146973,13.930000305175781,14.460000038146973,35911
2025-07-03,13.789999961853027,14.4399995803833,13.609999656677246,14.4399995803833,67131
2025-07-04,14.25,14.289999961853027,13.770000457763672,13.770000457763672,128858
2025-07-07,13.920000076293945,14.369999885559082,13.859999656677246,14.079999923706055,53034
2025-07-08,13.949999809265137,14.0,13.75,13.989999771118164,48719
2025-07-09,13.850000381469727,14.0,13.729999542236328,14.0,34167
2025-07-10,13.899999618530273,14.460000038146973,13.75,13.949999809265137,185276
2025-07-11,13.90999984741211,14.199999809265137,13.75,14.199999809265137,46601
