Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2022-09-21,899.5271606445312,919.284584071717,896.7187797327839,915.1458699825392,4255.0,61.103631441687895,18.98135499755938,17.12803799521574,1.853317002343637,876.1558166503906,848.2433093261719,882.0094316389507,859.1003099855288
2022-09-22,902.0399780273438,914.9980208075608,896.718765689682,896.8172821556391,3447.0,61.93828992665586,18.21202787703271,17.344835971579137,0.8671919054535735,879.9274597167969,849.6324780273437,883.9171027235595,860.7842185361883
2022-09-23,894.945068359375,915.5893205667592,887.9486549330225,915.5893205667592,4589.0,58.14445290159777,16.83575853128889,17.24302048352109,-0.40726195223220074,882.7481811523437,851.3665808105469,884.9673851650658,862.123859705725
2022-09-26,850.4539794921875,905.5874146432468,838.5798583910806,905.5874146432468,11854.0,41.130802884361174,12.016477641015513,16.197711915019973,-4.18123427400446,883.2088592529296,852.0307336425781,881.6803941486012,861.6662173444098
2022-09-27,860.8499755859375,867.1565930476651,847.5470051244108,847.5470051244108,2094.0,45.16818265811311,8.933058083282504,14.74478114867248,-5.811723065389977,884.4627838134766,852.2037133789063,879.6965447616808,861.6342078636854
2022-09-28,896.5708618164062,906.2771387403684,840.7969537529461,864.1018098719342,10860.0,56.26669134601232,9.265001683691253,13.648825255676236,-4.383823571984983,886.5444488525391,853.1845825195312,881.3036225764165,863.0042727245765
2022-09-29,907.3611450195312,912.1403965836524,896.7187803149952,903.5673588528672,6827.0,58.96844217579702,10.280250723762833,12.975110349293557,-2.6948596255307233,889.0178192138671,854.5204919433594,883.7852913805227,864.743757912614
2022-09-30,924.2608032226562,931.2078977324232,898.7387849307646,921.3538459045668,5596.0,62.84042528620247,12.306640788754635,12.841416437185773,-0.5347756484311379,891.9124450683594,856.348232421875,887.6401020321545,867.0777596894784
2022-10-03,909.1841430664062,946.974408895382,906.5727951964112,938.0565037541154,11472.0,57.61675065169865,12.551325177195395,12.783398185187698,-0.23207300799230346,894.3390045166016,858.0263330078125,889.691915463988,868.7289904101423
2022-10-04,927.3155517578124,937.1203455301388,921.3538623245844,922.7827118939596,4195.0,61.736174468235205,14.046374605890037,13.035993469328167,1.01038113656187,897.6475006103516,860.3465026855469,893.2751189205428,871.0265026198549
2022-10-06,952.1970825195312,953.872283475996,930.2225574394012,936.1349889485498,27206.0,66.54204290792137,17.042488440065426,13.83729246347562,3.205195976589806,901.6186828613281,863.8653430175781,898.8867345013988,874.2096626159207
2022-10-07,936.2335205078124,973.481887731375,923.3247355624968,955.843109387003,14891.0,61.22860909018274,17.92220813895392,14.654275598571282,3.2679325403826383,904.9370361328125,866.244111328125,902.4435712639144,876.641970768544
2022-10-10,955.0054931640624,960.6715731799128,931.3064495040168,936.134959140486,3112.0,64.78918326152302,19.904684831300187,15.704357445117063,4.200327386183124,909.6053924560547,868.4484631347656,907.449468587738,879.7150500781722
2022-10-11,943.919677734375,965.6478506554658,928.498062090829,960.7700828215,5554.0,61.213972617120014,20.3467347430917,16.63283290471199,3.713901838379712,911.6451812744141,870.5483618164062,910.9228218397986,882.2328786137097
