Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2025-06-25,1854.199951171875,1864.4000244140625,1850.0,1859.0,333987.0,44.71589775734321,-20.103473355540473,-19.036053814652508,-1.0674195408879648,1866.1948486328124,1902.937744140625,1863.943522293865,1902.9957676441495
2025-06-26,1881.699951171875,1887.9000244140625,1856.5,1859.9000244140625,538191.0,51.918799945639016,-16.255432940397895,-18.479929639801586,2.2244966994036908,1864.8002563476562,1899.798330078125,1865.6346107584375,1902.1606375864135
2025-06-27,1920.199951171875,1935.0999755859373,1886.4000244140625,1895.0,875256.0,59.812961011143656,-9.984114291036803,-16.78076657004863,6.796652279011827,1867.04873046875,1897.1819140625,1870.8313098454316,1902.8680616485885
2025-06-30,1917.199951171875,1933.800048828125,1910.0999755859373,1924.0,320037.0,59.00007720288974,-5.196225157879098,-14.463858287614725,9.267633129735627,1869.082470703125,1894.4576904296875,1875.2473709241403,1903.4300965318546
2025-07-01,1921.4000244140625,1937.0,1906.9000244140625,1928.9000244140625,338750.0,59.82331920008299,-1.0507651492432615,-11.781239659940432,10.73047451069717,1871.5702331542968,1891.2856176757812,1879.6428617327044,1904.134799586059
2025-07-02,1939.4000244140625,1949.0,1921.0999755859373,1927.9000244140625,436420.0,63.23076816701326,3.64497434640316,-8.695996858671714,12.340971205074874,1875.0675476074218,1888.607001953125,1885.33402008331,1905.5177495793139
2025-07-03,1956.5,1978.699951171875,1942.0,1949.5,479869.0,66.16645968816744,8.64653497410518,-5.2274904921163365,13.874025466221516,1879.0264465332032,1886.8639916992188,1892.111732456328,1907.5170535173802
2025-07-04,1965.0,1991.0,1946.5999755859373,1956.5,513194.0,67.55323280207597,13.144663272457365,-1.5530597392015961,14.697723011658962,1882.4442443847656,1885.0061303710938,1899.053472222392,1909.771286712777
2025-07-07,1964.5,1967.0,1942.5,1965.0,286053.0,67.37828291362243,16.479155092847805,2.0533832272082844,14.42577186563952,1885.7723083496094,1885.6919604492186,1905.2864748678785,1911.9175107632564
2025-07-08,1980.0,1982.0,1948.800048828125,1964.5,242269.0,69.97429727288664,20.140319281553957,5.670770438077419,14.469548843476538,1889.5018798828125,1886.9447534179687,1912.4020486899853,1914.5874123019523
2025-07-09,1990.5999755859373,1999.0,1976.4000244140625,1981.9000244140625,295995.0,71.63662276424789,23.62481555270574,9.261579461003084,14.363236091702657,1894.124981689453,1889.06490234375,1919.8494702991236,1917.5682971366184
2025-07-10,2001.5,2006.5999755859373,1987.0,1999.9000244140625,246538.0,73.27512079653978,26.955122948573717,12.800288158517212,14.154834790056505,1901.299981689453,1891.4867114257813,1927.6257112230167,1920.8597364645943
2025-07-11,1982.5,2028.800048828125,1975.0,1999.0,471769.0,66.10639050298718,27.741487740794128,15.788528074972596,11.952959665821531,1908.1149841308593,1893.996630859375,1932.8518339636819,1923.277001701277
