Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2025-06-25,258.8599853515625,259.4200134277344,255.1000061035156,256.1099853515625,26412590.0,62.625574089734116,4.960926560929693,4.85873169535838,0.1021948655713123,249.95199737548828,239.55179870605468,249.32175737423643,241.27715319718916
2025-06-26,265.17999267578125,266.25,258.95001220703125,259.4200134277344,47100080.0,67.05707721188448,5.623221116753541,5.011629579637413,0.6115915371161282,251.79249725341796,240.41079864501953,250.8320654981931,242.2145194512516
2025-06-27,261.8599853515625,266.489990234375,261.0,266.489990234375,61545450.0,62.841753171183726,5.813186681729064,5.171941000055743,0.641245681673321,252.9699966430664,241.20639831542968,251.88234357946638,242.98492987871478
2025-06-30,264.1499938964844,265.19000244140625,262.0,262.0,21588940.0,64.49944658868961,6.0784517042337995,5.353243140891355,0.725208563342445,254.11749649047852,241.85739807128905,253.05069122870617,243.81493238921556
2025-07-01,261.0,264.8500061035156,259.6000061035156,264.75,17220730.0,60.50119392247778,5.965728756285927,5.47574026397027,0.489988492315657,255.2824966430664,242.3925979614258,253.80776825454367,244.48885660924634
2025-07-02,259.75,261.8500061035156,257.6000061035156,260.5,14940240.0,58.93981609553122,5.709712443719582,5.522534699920133,0.18717774379944885,255.98599700927736,242.83819793701173,254.37369508744428,245.08733282064844
2025-07-03,260.8500061035156,264.29998779296875,260.0,260.1000061035156,19402940.0,59.92007485027666,5.531811689211935,5.524390097778493,0.007421591433441677,256.20049743652345,243.27039794921876,254.99048661278442,245.70547687095697
2025-07-04,261.3999938964844,263.70001220703125,259.6499938964844,262.1000061035156,13076740.0,60.42875199596472,5.373263837236607,5.494164845670116,-0.12090100843350893,256.17749786376953,243.7707977294922,255.6009158778987,246.32094812686
2025-07-07,258.54998779296875,261.54998779296875,256.20001220703125,261.3999938964844,25446180.0,56.431905559569515,4.960460744528376,5.387424025441769,-0.42696328091339275,256.26299743652345,244.3655975341797,255.88177986981015,246.80051830984465
2025-07-08,263.5,264.20001220703125,259.5,259.6499938964844,18312890.0,61.22848628196583,4.975382819525464,5.305015784258508,-0.3296329647330438,256.65399780273435,245.09139739990235,256.60732464411393,247.4553999447527
2025-07-09,264.54998779296875,265.45001220703125,261.79998779296875,263.6499938964844,18477580.0,62.179641718323005,5.01413409459451,5.246839446325708,-0.2327053517311981,257.0279968261719,245.76019714355468,257.3637687535287,248.12577593880042
2025-07-10,262.8500061035156,267.25,262.25,265.1000061035156,17136740.0,59.62904797575349,4.851742575964664,5.1678200722535,-0.31607749628883575,257.59249725341795,246.36679718017578,257.88626754876555,248.70319672957356
2025-07-11,263.3500061035156,264.95001220703125,260.0,260.0,16528100.0,60.14685285845486,4.709108279876148,5.07607771377803,-0.3669694339018825,258.30599746704104,246.94799743652345,258.4066236015989,249.27758141090465
