Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2022-09-21,99.9499969482422,100.9499969482422,98.6999969482422,100.9499969482422,1812.0,43.0513752575019,-0.6446375561398554,-0.22374261193751807,-0.4208949442023373,102.08749923706056,102.40899948120118,101.49835390200113,101.47741598614867
2022-09-22,98.25,101.9499969482422,98.0500030517578,101.9499969482422,6299.0,37.82475172114924,-0.8164614182017402,-0.34228637319036254,-0.4741750450113777,101.84749908447267,102.42199951171875,101.18898686371531,101.35085065335853
2022-09-23,96.5500030517578,100.8000030517578,95.1999969482422,100.8000030517578,5077.0,33.45123287284214,-1.0773891416917678,-0.4893069268906436,-0.5880822148011242,101.56499938964843,102.37599960327148,100.74717888162412,101.16258211996244
2022-09-26,92.5500030517578,97.6999969482422,92.0,95.0,11452.0,25.871241390872953,-1.5886300744353008,-0.7091715563995751,-0.8794585180357257,100.95749969482422,102.17999969482422,99.9664954692559,100.82483392120932
2022-09-27,95.8000030517578,98.6999969482422,93.0500030517578,96.9499969482422,4665.0,38.13702841108052,-1.7118116590698804,-0.9096995769336362,-0.8021120821362442,100.57749977111817,101.99199981689453,99.56968666758942,100.62778173025043
2022-09-28,94.0,97.0,93.6999969482422,97.0,1684.0,34.71129134487042,-1.9324036094614598,-1.114240383439201,-0.8181632260222589,100.1349998474121,101.8049998474121,99.03924031829519,100.36786872122101
2022-09-29,94.6500015258789,96.9499969482422,92.0500030517578,96.8499984741211,3442.0,36.915024144796135,-2.0313583934934627,-1.2976639854500533,-0.7336944080434094,99.70750007629394,101.61399993896484,98.6212175761603,100.14363863512918
2022-09-30,97.1500015258789,101.8000030517578,95.0,98.8000030517578,66245.0,44.65296698703795,-1.8863074876097699,-1.4153926858819967,-0.4709148017277731,99.43000030517578,101.48399993896484,98.4811017618478,100.02624110143309
2022-10-03,97.9499969482422,102.4000015258789,97.0500030517578,99.25,29083.0,46.89760276011104,-1.6873499352034145,-1.4697841357462804,-0.21756579945713406,99.20250015258789,101.39299987792968,98.4305203510282,99.94481976209227
2022-10-04,98.5,101.3000030517578,98.0,99.5,12464.0,48.44563242832053,-1.4683675645430725,-1.4695008215056389,0.0011332569625663869,98.9875,101.22799987792969,98.4371374604541,99.88816016357885
2022-10-06,97.4499969482422,101.0,97.1999969482422,101.0,9225.0,45.70626057427477,-1.3638275738292833,-1.448366171970368,0.08453859814108466,98.73249969482421,101.0679998779297,98.34312407833869,99.79254591984015
2022-10-07,98.5999984741211,100.25,97.5,98.0999984741211,4593.0,49.10093920724169,-1.1746428146662566,-1.3936215005095458,0.21897868584328917,98.51249961853027,100.93099990844726,98.36758830650844,99.74577935334136
2022-10-10,95.9000015258789,100.3000030517578,94.4000015258789,97.0,13283.0,42.398285960618416,-1.228419266296683,-1.3605810536669734,0.13216178737029027,98.20749969482422,100.78599990844727,98.13258004168658,99.59496453657813
2022-10-11,96.0,97.5,95.5500030517578,97.5,2274.0,42.71021008581224,-1.2485756476579155,-1.338179972465162,0.08960432480724645,97.85999984741211,100.63599990844726,97.92947718057357,99.4539855351437
2022-10-12,96.9000015258789,97.3000030517578,95.8000030517578,97.0,1003.0,45.56720051578334,-1.178343908510044,-1.3062127596741384,0.1278688511640944,97.60750007629395,100.52099990844727,97.83143188012646,99.35382929948625
2022-10-13,95.3499984741211,97.8499984741211,95.0,97.4499969482422,1358.0,41.70940225654809,-1.2335375881383044,-1.2916777253669718,0.0581401372286674,97.2724998474121,100.39199981689453,97.59510488907833,99.19681632594252
2022-10-14,94.3000030517578,97.8000030517578,93.0999984741211,97.8000030517578,5137.0,39.283165502519864,-1.346483409709208,-1.302638862235419,-0.043844547473788964,96.8650001525879,100.21699981689453,97.28128566647638,99.00478443283724
2022-10-17,92.0,96.0,90.5999984741211,94.9499969482422,6710.0,34.54308207165563,-1.6031052123940412,-1.3627321322671435,-0.24037308012689773,96.51750030517579,99.98399978637696,96.77830607919292,98.73008700409854
