Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2025-06-25,384.7000122070313,404.3999938964844,382.5,382.5,3336076.0,40.9003973203766,-9.914102819699735,-9.065216845803713,-0.8488859738960226,393.2850006103516,410.35900024414065,391.76747586564255,403.31471580560714
2025-06-26,381.5499877929688,391.5,379.25,387.0,951678.0,38.90989249688276,-9.492895672785835,-9.150752611200136,-0.3421430615856984,391.925,409.7540002441406,390.7943817634831,402.4611970600135
2025-06-27,386.6499938964844,388.5,383.1000061035156,385.0,682155.0,43.6882251691563,-8.64787083235592,-9.050176255431294,0.402305423075374,390.67749938964846,409.14,390.39967815710224,401.84114987712996
2025-06-30,385.1499938964844,388.8500061035156,381.5,388.8500061035156,804904.0,42.63202388725305,-8.006921218544903,-8.841525248054017,0.8346040295091139,389.51499938964844,408.2589996337891,389.8997082275196,401.18659474063406
2025-07-01,381.8999938964844,389.6499938964844,380.5,386.0,700395.0,40.35555163111222,-7.67276501150161,-8.607773200743535,0.9350081892419251,388.42249908447263,407.33499938964843,389.137830672183,400.4302574526282
2025-07-02,379.6000061035156,383.8999938964844,377.1000061035156,383.0,599697.0,38.77745858059714,-7.506997607570497,-8.38761808210893,0.8806204745384321,387.45999908447266,406.38099975585936,388.229466427548,399.61338485070223
2025-07-03,377.4500122070313,380.9500122070313,377.0,380.7999877929688,893283.0,37.30874751104807,-7.463082515235044,-8.202710968734152,0.7396284534991082,386.39250030517576,405.435,387.20285173987975,398.74423298232296
2025-07-04,379.9500122070313,381.75,377.0,378.0,371809.0,40.147495368477294,-7.144196531037949,-7.991008081194912,0.8468115501569633,385.40250091552736,404.51300048828125,386.5121051177037,398.00720471662527
2025-07-07,378.3999938964844,380.75,376.3500061035156,380.3999938964844,495890.0,38.96928243676923,-6.936589923963709,-7.780124449748672,0.8435345257849631,383.9300003051758,403.52100036621096,385.7395230966352,397.23829448838444
2025-07-08,374.7000122070313,379.9500122070313,373.5,378.5,462273.0,36.23559910795554,-6.990040951494848,-7.622107750097907,0.6320667986030593,382.1900009155273,402.45400085449216,384.68814110714914,396.35444028127256
2025-07-09,372.5,375.7000122070313,370.5,373.3999938964844,657429.0,34.67788210562637,-7.127759500104389,-7.523238100099204,0.3954785999948145,380.5750015258789,401.2290008544922,383.52736576361116,395.4189720349482
2025-07-10,376.8500061035156,378.3999938964844,373.7000122070313,374.7999877929688,469998.0,40.15590539115053,-6.807421585485486,-7.38007479717646,0.5726532116909748,379.7150024414062,400.4230010986328,382.891426748364,394.6907772925391
2025-07-11,375.25,377.5499877929688,372.0499877929688,375.3999938964844,493638.0,38.86487246027873,-6.606502947412309,-7.225360427223631,0.6188574798113216,378.9025024414062,399.4640008544922,382.1636718199484,393.9283938693023
