Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2025-06-25,36.59000015258789,36.9900016784668,35.599998474121094,35.599998474121094,156790.0,53.055823410605825,-0.4105725804163285,-0.3661122256586662,-0.0444603547576623,36.067000007629396,36.48259994506836,36.02932124064336,36.313300145980115
2025-06-26,36.38999938964844,37.09999847412109,36.0099983215332,36.27999877929688,58662.0,51.539209017614496,-0.3289638879930834,-0.35868255812554967,0.029718670132466263,36.036499977111816,36.490999908447264,36.063671540548604,36.316307959457305
2025-06-27,36.130001068115234,37.0,36.0,36.5099983215332,154056.0,49.556028780227784,-0.28201718438786827,-0.3433494833780134,0.06133229899014514,36.00650005340576,36.47659996032715,36.0699886384121,36.30900180685566
2025-06-30,35.91999816894531,36.38999938964844,35.75,35.790000915527344,94108.0,47.95107612903024,-0.2587740759769588,-0.3264344018978025,0.0676603259208437,35.96599998474121,36.46159996032715,36.055703831796215,36.29374676223173
2025-07-01,35.5,36.34999847412109,35.29999923706055,35.459999084472656,83294.0,44.82437237293984,-0.27111879852271414,-0.31537128122278485,0.044252482700070706,35.921500015258786,36.43939994812012,36.00277965733943,36.262619438222636
2025-07-02,36.61000061035156,36.95000076293945,35.29999923706055,35.68000030517578,146303.0,53.46136455309511,-0.1891538595373845,-0.2901277968857048,0.10097393734832028,35.933500099182126,36.4257999420166,36.060610224292965,36.27624222928652
2025-07-03,36.34999847412109,36.869998931884766,36.02000045776367,36.79999923706055,121832.0,51.430529629990296,-0.14352162636170362,-0.2608065627809046,0.11728493641920096,35.92849998474121,36.40899993896485,36.08817100999089,36.279134631044734
2025-07-04,35.77000045776367,36.5,35.5,36.02999877929688,100790.0,47.12959749621062,-0.15240195066156303,-0.2391256403570363,0.08672368969547326,35.88099994659424,36.352199935913085,36.057869052635915,36.25916858503371
2025-07-07,36.20000076293945,36.97999954223633,35.45000076293945,35.7599983215332,152225.0,50.43870715103781,-0.12332067668689461,-0.215964647623008,0.09264397093611337,35.84599990844727,36.338399963378905,36.071405405998156,36.25684827828492
2025-07-08,35.880001068115234,36.33000183105469,35.5,36.20000076293945,72757.0,48.02951084117393,-0.12465788012079315,-0.19770329412256504,0.07304541400177189,35.793000030517575,36.332399978637696,36.05317642143788,36.24206995631748
2025-07-09,35.58000183105469,36.130001068115234,35.400001525878906,35.75,70326.0,45.81989098377762,-0.14821650707672518,-0.1878059367133971,0.03958942963667192,35.72550010681152,36.32200004577637,36.00811217473472,36.21610650042482
2025-07-10,35.709999084472656,35.95000076293945,35.29999923706055,35.310001373291016,64677.0,46.9586265147507,-0.15461489251510585,-0.18116772787373886,0.02655283535863301,35.69600009918213,36.32800003051758,35.97972045185262,36.196259150779646
2025-07-11,35.11000061035156,36.09999847412109,35.0,35.709999084472656,87594.0,42.5169608678083,-0.20572900562304142,-0.18607998342359938,-0.019649022199442034,35.65050010681152,36.32500007629395,35.89688999075729,36.15366077664521
