Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2025-06-25,894.7000122070312,908.9000244140624,890.5,902.6500244140624,2395054.0,50.96288695931209,1.596767717870307,6.278911094613266,-4.6821433767429586,909.0725006103515,878.8180004882812,893.4285096186036,881.2139649946441
2025-06-26,915.75,918.9000244140624,889.0999755859375,899.3499755859375,3841951.0,55.84155594631266,3.2905267300334344,5.6812342216973,-2.390707491663866,911.0050018310546,880.33,895.5543658454033,882.5683193085796
2025-06-27,919.3499755859376,921.9500122070312,905.4500122070312,917.9500122070312,4347760.0,56.636134498089845,4.867224558611724,5.518432289080186,-0.651207730468462,912.45,881.4179992675781,897.8206143921208,884.0107372018093
2025-06-30,924.0,928.8499755859376,914.0499877929688,919.0,3683768.0,57.69503410169119,6.418004297125435,5.698346690689236,0.7196576064361988,912.4325012207031,882.9059997558594,900.3138892119188,885.5789435860521
2025-07-01,930.25,936.9000244140624,911.0,911.0,3655141.0,59.13928365142573,8.058438516221713,6.170365055795732,1.8880734604259812,912.5325012207031,883.9479992675781,903.1649473822122,887.3307497199324
2025-07-02,926.7000122070312,933.2000122070312,922.0,930.0,1846081.0,57.92956961683084,8.968655034693029,6.730023051575191,2.2386319831178376,911.8900024414063,884.8439990234375,905.4063821274331,888.8746423664853
2025-07-03,925.2999877929688,933.9000244140624,916.5,926.7000122070312,2399238.0,57.43063491622708,9.467897880411329,7.277598017342418,2.19029986306891,911.0900024414062,885.6679992675781,907.3010112384364,890.3030872851709
2025-07-04,930.8499755859376,934.9500122070312,922.0,930.2999877929688,1992624.0,58.94036595682887,10.193880356918385,7.8608544852576125,2.333025871660772,909.5350006103515,886.1699987792969,909.5437697477222,891.8931613361815
2025-07-07,920.7999877929688,931.9000244140624,917.0999755859376,930.8499755859376,1356595.0,55.12768589160531,9.844792041843448,8.25764199657478,1.5871500452686682,907.1225006103516,887.072998046875,910.6157905139361,893.0267623737026
2025-07-08,911.0499877929688,926.2000122070312,896.0999755859375,925.0,2454000.0,51.637816525717916,8.6813206606098,8.342377729381784,0.338942931228015,904.6100006103516,887.6589978027343,910.6571426357486,893.7335555273994
2025-07-09,907.7000122070312,913.9500122070312,902.0,911.0499877929688,1244906.0,50.45593650974235,7.403602059789364,8.154622595463302,-0.7510205356739377,901.9725006103515,888.3989978027344,910.375511166347,894.2812597109144
2025-07-10,940.5499877929688,944.4000244140624,907.9500122070312,907.9500122070312,6509036.0,60.09993645305519,8.938679817457455,8.311434039862133,0.6272457775953217,904.2299987792969,889.9149975585938,913.2492708450728,896.0957196357009
2025-07-11,951.1500244140624,957.3499755859376,917.0,940.5499877929688,5923005.0,62.62789601247709,10.88509773620251,8.826166779130208,2.0589309570723024,907.675,892.3109985351563,916.8588664230718,898.2547119799505
