Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2022-09-21,152.1269073486328,154.3110044636245,151.98447221737177,153.12399673698124,72265.0,46.04078438753911,1.029213972149023,2.0539952783752375,-1.0247813062262146,155.53259353637696,149.8494287109375,154.584524627315,150.6800223100467
2022-09-22,150.70249938964844,152.41179342887494,150.37014591719696,151.93699033408097,73793.0,43.079144230661974,0.6159882727680213,1.7663938772537944,-1.1504056044857731,155.40117874145508,150.11770080566407,154.21480793801345,150.68090376414875
2022-09-23,149.13565063476562,151.3672164214822,148.09107806066672,150.79746141820652,81931.0,40.02886093421671,0.16022535095160606,1.445160171993357,-1.2849348210417508,155.1820930480957,150.37515411376953,153.73107867103747,150.62030560221217
2022-09-26,144.62503051757812,148.09108743215765,143.77037622382025,148.09108743215765,116868.0,32.82355283998692,-0.5585013390329152,1.0444278697881024,-1.6029292088210176,154.71882553100585,150.53679962158202,152.86383598975561,150.38519677536377
2022-09-27,144.719970703125,146.7616326087939,143.3905278960512,145.33722339128346,115494.0,33.09653010201434,-1.1076680318941783,0.6140086894516463,-1.7216767213458246,154.40253524780275,150.72925689697266,152.08822977198128,150.16303104704068
2022-09-28,142.3934326171875,145.14729901695267,141.30139139183325,143.5804402490244,85837.0,29.891034656716386,-1.710896621112198,0.14902762733887748,-1.8599242484510756,153.87431945800782,150.87891387939453,151.16491575723902,149.85834091253665
2022-09-29,141.30140686035156,144.8149469372545,140.9690388911166,143.0581696538826,118071.0,28.49594180274137,-2.2511273810606554,-0.3310033743410291,-1.9201240067196261,153.13294982910156,150.96662536621093,150.22553395753545,149.5227748712745
2022-09-30,141.91864013671875,144.15022044675,141.01651716728668,141.49132025539205,157025.0,30.471218400054028,-2.5994932435202145,-0.7847013481768662,-1.8147918953433484,152.3221794128418,151.05082641601564,149.43440121269575,149.22457350913504
2022-10-03,141.7761993408203,144.0552482767186,140.2568237236616,141.91863446562405,139640.0,30.263447191436654,-2.8541684044531053,-1.198594759432114,-1.6555736450209912,151.56724166870117,151.12191925048828,148.70504865346953,148.93248040449527
2022-10-04,144.1977081298828,144.62502802447491,142.96321716451834,142.96321716451834,85050.0,38.00278920017899,-2.8280052977436867,-1.5244768670944286,-1.303528430649258,150.96602325439454,151.2358462524414,148.27577812741367,148.7468030603928
2022-10-06,146.4767608642578,147.42636709352365,144.34014684840963,144.34014684840963,74735.0,44.271444083286866,-2.593474380083933,-1.7382763696923296,-0.8551980103916033,150.44611358642578,151.16218688964844,148.10444314997025,148.6577817977993
2022-10-07,146.096923828125,146.90408042721586,144.67251448754467,146.23935896624658,57970.0,43.48232493126197,-2.4104702123772483,-1.8727151382293135,-0.5377550741479349,149.7908851623535,151.07626708984375,147.91325083360405,148.55735599506696
2022-10-10,147.56878662109375,149.27808055091916,144.4350979878934,144.6724995200958,134661.0,47.39522506795074,-2.1222075765596458,-1.92261362589538,-0.19959395066426566,149.29471435546876,151.09999450683594,147.88044471812688,148.51858856863663
2022-10-11,144.3401641845703,148.6608759446428,143.77039458264144,148.3285079285438,77531.0,40.73331390777437,-2.1297300069487903,-1.9640369021060622,-0.16569310484272814,148.6299903869629,151.08619689941406,147.54327514350243,148.35472878886932
2022-10-12,143.5804443359375,144.7674520015617,142.5833549988452,144.24516573071912,62408.0,39.33232479724263,-2.171957653931514,-2.0056210524711524,-0.16633660146036178,147.8038314819336,151.06093536376954,147.1658626856391,148.16750194757788
2022-10-13,143.43801879882812,144.34014178702893,142.820766077545,144.10274023803711,43958.0,39.0610881115688,-2.1916519198676383,-2.04282722595045,-0.14882469391718844,147.02752838134765,151.01230682373046,146.81082993451426,147.98203202017595
2022-10-14,144.1502227783203,145.2897473102364,143.43801813464268,144.34014111866622,81051.0,41.24310865971435,-2.125291817380969,-2.059320144236554,-0.0659716731444151,146.38179626464844,150.94994201660157,146.5574387767815,147.83176499108356
2022-10-17,143.1531219482422,144.4825647143465,141.6337463671178,144.1502112677401,52660.0,39.130593007607175,-2.1286212412807686,-2.0731803636453967,-0.055440877635371866,145.84526748657225,150.85271270751954,146.23321812644443,147.64828879332507
2022-10-18,145.71707153320312,146.71416096198092,142.96321929166547,143.43802240157478,100710.0,46.69189943224416,-1.9024403815326707,-2.039032367222852,0.13659198569018116,145.52952270507814,150.66126586914064,146.1840613080405,147.57255478312422
2022-10-19,145.62213134765625,147.18897594076626,145.28976334798216,146.4767712184722,58873.0,46.461745411411755,-1.7111264990211623,-1.973451193582514,0.26232469456135177,145.15205459594728,150.52854370117188,146.13054416895628,147.49606758957646
