Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_signal,MACD_diff,SMA_20,SMA_50,EMA_20,EMA_50
2025-06-25,79.83000183105469,80.80999755859375,78.16999816894531,79.1500015258789,23545.0,47.28224950171019,-0.025812099345372985,0.29081703932842523,-0.3166291386737982,80.93900032043457,79.80360000610352,80.4623702018117,80.04005451483505
2025-06-26,79.16999816894531,80.55000305175781,78.0,79.83000183105469,15957.0,44.40074236340164,-0.11975645949834757,0.2087023395630707,-0.3284587990614183,80.91100006103515,79.80699996948242,80.3392871510625,80.0059346581335
2025-06-27,80.30999755859375,81.48999786376953,79.95999908447266,79.95999908447266,14524.0,50.061798057729746,-0.10105472244397617,0.14675092716166133,-0.2478056496056375,80.95200004577637,79.80759994506836,80.33649766606548,80.01785869344566
2025-06-30,80.70999908447266,81.18000030517578,80.0,80.30999755859375,10280.0,51.911949662793965,-0.0533417899529951,0.10673238373873005,-0.16007417369172516,80.9685001373291,79.78739990234375,80.37206922972331,80.04500145387809
2025-07-01,81.27999877929688,82.01000213623047,80.61000061035156,81.16000366210938,18114.0,54.49893313311316,0.030118081984070955,0.09140952338779823,-0.061291441403727276,80.9159999847412,79.73519989013671,80.45853871063508,80.09343272154156
2025-07-02,83.05999755859375,84.98999786376953,79.1500015258789,81.27999877929688,169751.0,61.469809837663796,0.23715784914951143,0.12055918854014087,0.11659866060937056,80.94799995422363,79.75579986572265,80.70629669615495,80.2097685975044
2025-07-03,83.45999908447266,84.6500015258789,83.13999938964844,83.5,48395.0,62.847282638766316,0.4285747930199051,0.18216230943609374,0.24641248358381135,81.0215000152588,79.78239990234376,80.96855406647093,80.3372286166012
2025-07-04,84.83999633789062,84.98999786376953,82.5,83.83000183105469,42998.0,67.20350969122342,0.6837465408489152,0.282479155718658,0.40126738513025717,81.23699989318848,79.81879989624024,81.33726285422519,80.51380774292628
2025-07-07,87.75,89.80000305175781,85.5999984741211,85.61000061035156,106486.0,74.09989409182843,1.1080124867994527,0.447585821934817,0.6604266648646357,81.53050003051757,79.96879989624023,81.94799972525136,80.79757998830172
2025-07-08,89.30000305175781,94.62999725341795,87.0,87.9800033569336,195961.0,76.8876909683739,1.5514346253704474,0.6683555826219432,0.8830790427485042,81.84650001525878,80.17099990844727,82.64819051825198,81.13100834373138
2025-07-09,91.5500030517578,93.5,85.81999969482422,88.23999786376953,239409.0,80.21655564785432,2.0606521456141706,0.9468148952203888,1.113837250393782,82.2495002746582,80.44119995117188,83.49598218810966,81.53959637149713
2025-07-10,89.0,93.08999633789062,88.20999908447266,91.9000015258789,38974.0,68.22350427857566,2.2327094790481965,1.2039938119859503,1.0287156670622462,82.59150009155273,80.66080001831055,84.02017436067065,81.83216121967371
2025-07-11,85.73999786376953,90.9800033569336,85.0,88.9000015258789,68853.0,56.57762543576208,2.0820111000274295,1.3795972695942462,0.7024138304331833,82.84449996948243,80.83779998779296,84.18396707525149,81.9854097155206
